X,Y,amenity,name,ele,addr:street,addr:housenumber,addr:postcode,addr:state,addr:city,website,phone,wikidata,wheelchair,operator,opening_hours,wikipedia,addr:country
-73.3355284,40.8553590975452,school,John H Glenn High School,64,,,,,,,,,,,,,
-73.9625017,40.6594431975452,school,John Hus Moravian School,20,,,,,,,,,,,,,
-73.4821462,40.7177261975452,school,John H West School,20,,,,,,,,,,,,,
-73.6104,41.2733540975452,school,John Jay High School,146,,,,,,,,,,,,,
-73.6104489,41.2703595975452,school,John Jay Middle School,132,,,,,,,,,,,,,
-73.6938227,40.8475857975452,school,John J Daly School,25,,,,,,,,,,,,,
-78.1702778,43.0052778975452,school,John Kennedy Elementary School,274,,,,,,,,,,,,,
-73.7862825,42.2531204975452,school,John L Edwards Elementary School,,State Street,360,,,Hudson,,,,,,,,
-73.70361,40.7266700975452,school,John Lewis Childs Elementary School,30,,,,,,,,,,,,,
-73.8573211,41.0819527975452,school,John Paulding School,36,,,,,,,,,,,,,
-73.10972,40.7683300975452,school,John Pearl Elementary School,19,,,,,,,,,,,,,
-73.7085417,40.8445093975452,school,John Philip Sousa Elementary School,6,,,,,,,,,,,,,
-73.34222,40.7663900975452,school,John Quincy Adams Elementary School,23,,,,,,,,,,,,,
-73.9845701,43.6939494975452,school,Johnsburg Central School,337,,,,,,,,,,,,,
-75.9636421,42.1162398975452,school,Johnson City High School,266,,,,,,,,,,,,,
-73.9466667,40.6497222975452,school,Johnson Preparatory School,14,,,,,,,,,,,,,
-73.66194,40.7047200975452,school,John Street Elementary School,20,,,,,,,,,,,,,
-73.5837321,40.6552227975452,school,John W Dodd Middle School,6,,,,,,,,,,,,,
-74.035683,43.0236857975452,school,Joseph Henry Elementary School,251,,,,,,,,,,,,,
-75.2855556,43.0702778975452,school,Joseph R. Bradley Elementary School,170,,,,,,,,,,,,,
-73.9554408,40.6158650975452,school,Joseph S Gruss Yeshiva High School,7,,,,,,,,,,,,,
-76.8225233,42.1124590975452,school,J. Sloat Fassett School,264,,,,,,,,,,,,,
-76.1717999,43.0190990975452,school,J.T. Roberts PreK-8 School,162,Glenwood Avenue,715,13207,NY,Syracuse,http://www.syracusecityschools.com/districtpage.cfm?pageid=330,315 435 4635,,,,,,US
-73.9251373,40.6895474975452,school,Junior Academy,16,,,,,,,,,,,,,
-73.8984982,40.8567789975452,school,Junior High School 115,38,,,,,,,,,,,,,
-73.9416018,40.7922885975452,school,Junior High School 117,,,,,,,,,,,,,,
-73.9487701,40.7935953975452,school,Junior High School 13,5,,,,,,,,,,,,,
-73.89889,40.8230600975452,school,Junior High School 133,20,,,,,,,,,,,,,
-73.9470821,40.8173228975452,school,Junior High School 136,10,,,,,,,,,,,,,
-73.8979139,40.8312116975452,school,Junior High School 136,24,,,,,,,,,,,,,
-73.9401375,40.8176007975452,school,Junior High School 139,8,,,,,,,,,,,,,
-73.9138515,40.8276083975452,school,Junior High School 145,9,,,,,,,,,,,,,
-73.8184999,40.7751217975452,school,Junior High School 185,17,25th Drive,147-26,11354,,,,,,,,,,
-73.8180769,40.7603439975452,school,Junior High School 189,27,Barclay Avenue,144-80,11355,,,,,,,,,,
-73.8061111,40.7833444975452,school,Junior High School 194,18,17th Avenue,154-60,11357,,,,,,,,,,
-73.9184702,40.8101008975452,school,Junior High School 30,8,,,,,,,,,,,,,
-73.9184702,40.8131564975452,school,Junior High School 37,8,,,,,,,,,,,,,
-73.9537491,40.5834384975452,school,Junior High School 43,2,,,,,,,,,,,,,
-73.9554612,40.8157206975452,school,Junior High School 43,,,,,,,,,,,,,,
-73.9065253,40.8203785975452,school,Junior High School 51,21,,,,,,,,,,,,,
-73.9017701,40.8156756975452,school,Junior High School 52,17,Kelly Street,681,10455,,,,,,,,,,
-73.9518045,40.8059341975452,school,Junior High School 81,9,,,,,,,,,,,,,
-73.9151366,40.8495446975452,school,Junior High School 82,40,,,,,,,,,,,,,
-73.9420183,40.7851750975452,school,Junior High School 99,3,,,,,,,,,,,,,
-73.9334866,40.6913175975452,school,Junior High School K057 Whitelaw Reid,17,,,,,,,,,,,,,
-73.8740885,40.8251089975452,school,Junior High School X123 James M Kiernan,6,,,,,,,,,,,,,
-73.7906883,41.0348194975452,school,Juniper Hill School,105,,,,,,,,,,,,,
-73.9596237,40.6648939975452,school,K352 Ebbets Field Middle School,26,,,,,,,,,,,,,
-73.9332614,40.6917087975452,school,K385 School of Business Finance and Entrepreneurship,17,,,,,,,,,,,,,
-73.9475228,40.6846677975452,school,K553 Brooklyn Academy High School,16,,,,,,,,,,,,,
-73.8370784,40.9606540975452,school,Kahlil Gibran School,85,,,,,,,,,,,,,
-77.5866672,43.2011733975452,school,Karlan School,125,,,,,,,,,,,,,
-76.3436111,42.9897222975452,school,K C Heffernan Elementary School,210,,,,,,,,,,,,,
-73.9605387,40.7040001975452,school,Kedishas Naftoli,13,,,,,,,,,,,,,
-73.7189266,41.0307962975452,school,Keio Academy of New York,,College Road,3,10577,,Purchase,http://www.keio.edu/,914-694-4825,Q6383782,,,,en:Keio Academy of New York,
-73.3795658,40.7123218975452,school,Kellum Street School,12,,,,,,,,,,,,,
-74.8570974,43.1811806975452,school,Kelly School,447,,,,,,,,,,,,,
-78.0369612,43.3220033975452,school,Kendall Central School,104,,,,,,,,,,,,,
-78.8674914,42.9608103975452,school,Kenmore Junior High School,187,,,,,,,,,,,,,
-78.8657748,42.9601821975452,school,Kenmore West High School,189,,,,,,,,,,,,,
-73.9641727,40.7672109975452,school,Kennedy Child Study Center,23,,,,,,,,,,,,,
-74.6983333,41.6452778975452,school,Kenneth L Rutherford School,490,,,,,,,,,,,,,
-78.8097558,42.9317246975452,school,Kensington High School,198,,,,,,,,Q6391450,,,,,
-73.7287426,40.7906569975452,school,Kensington-Johnson School,29,,,,,,,,,,,,,
-73.9223605,41.2442608975452,school,Keon School,19,,,,,,,,,,,,,
-73.9557189,40.7021063975452,school,Keren Hatorah,5,Lee Avenue,199,11211,,,,,,,,,,
-74.2980556,41.7772222975452,school,Kerhonkson High School,78,,,,,,,,,,,,,
-75.2509981,43.1034031975452,school,Kernan Elementary School,144,,,,,,,,,,,,,
-77.0905662,42.6151643975452,school,Keuka College,233,,,,,,,,,,,,,
-73.8314579,40.7075171975452,school,Kew Gardens Pre-School,,Lefferts Boulevard,82-02,11415,,,,,,,,,,
-73.7902648,40.7114779975452,school,Khan's Tutorial,,Hillside Avenue,171-16,11432,NY,Jamaica,https://www.khanstutorial.com/,(718) 938-9451,,,,,,
-78.8429124,42.9010391975452,school,King Center Charter School,,,,,,,,,,,,,,
-73.9344444,40.8050000975452,school,King's Academy,3,,,,,,,,,,,,,
-73.9348035,40.5775938975452,school,Kingsborough Community College,2,,,,,,,,,,,,,
-73.9197222,40.6578067975452,school,Kings Collegiate Charter Academy,9,,,,,,,,,,,,,
-74.3263889,41.2769444975452,school,Kings Elementary School,164,,,,,,,,,,,,,
-76.5102195,43.4472905975452,school,Kingsford Park School,99,,,,,,,,,,,,,
-77.6813926,43.1525620975452,school,Kings Preparatory High School,167,,,,,,,,,,,,,
-76.0757227,43.0691509975452,school,Kinne Street Elementary,,,,,,,,,,,,,,
-73.8816667,41.6455556975452,school,Kinry Road Elementary School,52,,,,,,,,,,,,,
-73.9213117,40.8224572975452,school,Kipp Academy Charter School,5,,,,,,,,,,,,,
-73.9561111,40.8108333975452,school,KIPP Star College Prep Charter School,10,,,,,,,,,,,,,
-77.682227,43.2600614975452,school,Kirk Road School,87,,,,,,,,,,,,,
-74.1240174,42.9070194975452,school,Kline School,109,,,,,,,,,,,,,
-74.6479213,42.9853499975452,school,Klock School,114,,,,,,,,,,,,,
-73.6750167,42.7636154975452,school,Knickerbacker Middle School,,,,,,,,,,,,,,
-73.8886111,40.8594444975452,school,Knowledge And Power Preparatory International High School,23,,,,,,,,,,,,,
-73.9586111,40.6922222975452,school,Knowledge And Power Preparatory VII Middle School,18,,,,,,,,,,,,,
-73.4849172,40.7642964975452,school,Kramer Lane Elementary School,42,,,,,,,,,,,,,
-73.9215436,40.6477763975452,school,Kurt Hahn Expeditionary Learning School,7,,,,,,,,Q7744995,,,,,
-73.9750298,40.7598662975452,school,Laboratory Institute of Merchandising,19,,,,,,,,,,,,,
-78.8030878,42.8178366975452,school,Lackawanna High School,186,,,,,,,,,,,,,
-72.9897236,40.9598899975452,school,Laddie A. Decker Sound Beach School,,North Country Road,197,11764,,Miller Place,,(631) 474-2719,,yes,,,,
-76.1168686,42.9222888975452,school,LaFayette High School,339,,,,,,,,,,,,,
-76.8516547,42.9081057975452,school,Lafayette School,143,,,,,,,,,,,,,
-73.7773538,41.6556493975452,school,LaGrange Elementary School,151,,,,,,,,,,,,,
-74.2341211,44.3699376975452,school,Lake Clear School,,,,,,,,,,,,,,
-74.1413889,44.3533333975452,school,Lake Colby School,488,,,,,,,,,,,,,
-75.4522222,43.2802778975452,school,Lake Delta School,172,,,,,,,,,,,,,
-73.7017211,43.4110413975452,school,Lake George Elementary School,,,,,,,,,,,,,,
-73.7126001,43.4287309975452,school,Lake George High School,,,,,,,,,,,,,,
-73.8159679,41.3217606975452,school,Lakeland-Copper Beach School,159,,,,,,,,,,,,,
-73.8720809,41.3128717975452,school,Lakeland School,113,,,,,,,,,,,,,
-73.8370797,41.3250939975452,school,Lakeland Senior High School,135,,,,,,,,,,,,,
-76.9194056,42.5153491975452,school,Lakemont Academy,240,,,,,,,,,,,,,
-79.0375381,42.6489479975452,school,Lake Shore Central High School,200,,,,,,,,,,,,,
-76.0282533,43.1878460975452,school,Lake Shore Road School,118,,,,,,,,,,,,,
-77.6433365,43.2539505975452,school,Lakeshore School,83,,,,,,,,,,,,,
-74.0509743,41.0914851975452,school,Lakeside School,135,,,,,,,,,,,,,
-73.4051339,44.7367090975452,school,Lakeside School,34,,,,,,,,,,,,,
-75.8705376,43.0441414975452,school,Lake Street Elementary,,Lake Street,127,13037,NY,Chittenango,http://www.chittenangoschools.org/teacherpage3.cfm?teacher=1267,,,,,,,US
-73.7317976,41.0587080975452,school,Lake Street School,83,,,,,,,,,,,,,
-77.6002794,43.2492286975452,school,Lake View School,83,,,,,,,,,,,,,
-73.7259648,40.7731572975452,school,Lakeville School,42,,,,,,,,,,,,,
-73.9305707,41.1602911975452,school,Lakewood Elementary School,74,,,,,,,,,,,,,
-79.3222222,42.1038889975452,school,Lakewood High School,409,,,,,,,,,,,,,
-73.2137245,40.8709313975452,school,Landing School,40,,,,,,,,,,,,,
-73.6451282,40.8634328975452,school,Landing School,43,,,,,,,,,,,,,
-73.8126306,40.7916953975452,school,Landrum School of Dance,,Clintonville Street,11-02,,,,,,,,,,,
-73.6742605,42.7632805975452,school,Lansingburgh High School,,,,,,,,,,,,,,
-76.5307045,42.5437347975452,school,Lansing Central School District Office,,Ridge Road,284,14882,,Lansing,,,,,,,,
-76.5307748,42.5445164975452,school,Lansing Elementary School,177,Ridge Road,284,14882,,,,,,,,,,
-76.5339978,42.5442050975452,school,Lansing High School,159,,,,,,,,,,,,,
-76.5370655,42.5432245975452,school,Lansing Middle School,,Ludlowville Road,6,14882,,,,,,,,,,
-74.0445472,42.6989166975452,school,Lasalette Seminary,236,,,,,,,,,,,,,
-73.47889,40.7380600975452,school,LaSalle Regional School - Bethpage Campus,29,,,,,,,,,,,,,
-73.7832252,42.6644149975452,school,LaSalle School,68,,,,,,,,,,,,,
-73.7413889,42.7536111975452,school,Latham Ridge School,103,,,,,,,,,,,,,
-73.23,40.7613900975452,school,Laurel Park Elementary School,12,,,,,,,,,,,,,
-73.9831947,41.1289846975452,school,Laurel Plains Elementary School,67,,,,,,,,,,,,,
-77.5441667,43.1794444975452,school,Laurelton School,121,,,,,,,,,,,,,
-73.8534681,40.8817664975452,school,Lavelle School for the Blind,53,,,,,,,,,,,,,
-73.9256174,40.8556491975452,school,Law and Public Service High School,56,,,,,,,,,,,,,
-74.9750946,44.6765014975452,school,Lawrence Avenue School,131,,,,,,,,,,,,,
-73.6090173,40.6906574975452,school,Lawrence Road Junior High School,17,,,,,,,,,,,,,
-73.69528,40.6363900975452,school,Lawrence School,4,,,,,,,,,,,,,
-73.71417,40.6350000975452,school,Lawrence Woodmere Academy,4,,,,,,,,,,,,,
-73.516973,40.7592025975452,school,Lee Avenue School,41,,,,,,,,,,,,,
-76.0694444,43.0277778975452,school,Lehman Lower School,150,,,,,,,,,,,,,
-74.0112224,40.7057886975452,school,Lehman Manhattan Preparatory School,,Broad Street,41,10004,,,,,,,,,,
-76.8171785,42.1353523975452,school,Lenox Avenue School,266,,,,,,,,,,,,,
-73.61944,40.6769400975452,school,Lenox Elementary School,12,,,,,,,,,,,,,
-74.0780556,41.5588889975452,school,Leptondale Christian Academy,172,,,,,,,,,,,,,
-74.0847222,41.5838889975452,school,Leptondale Elementary School,167,,,,,,,,,,,,,
-73.9214529,40.7688024975452,school,Les Enfantes Montessori School,,Newtown Avenue,29-21,,,,www.lesenfantsschool.com,7186269549,,,,,,
-79.1711566,42.1353365975452,school,Levant School,394,,,,,,,,,,,,,
-73.943284,40.5932978975452,school,Lev Bais Yaakov,3,,,,,,,,,,,,,
-76.1149576,43.0420685975452,school,Levy School,169,,,,,,,,,,,,,
-73.5667928,41.2817617975452,school,Lewisboro Elementary School,174,,,,,,,,,,,,,
-79.0378226,43.1542220975452,school,Lewiston Heights Public School 6,183,,,,,,,,,,,,,
-79.0156005,43.2175550975452,school,Lewiston-Porter Central Schools,96,,,,,,,,,,,,,
-78.9769869,43.1383890975452,school,Lewiston School,191,,,,,,,,,,,,,
-73.9822222,40.7438889975452,school,Lexington Avenue Campus Touro College,12,,,,,,,,,,,,,
-73.9273597,41.1303735975452,school,Liberty Elementary School,52,,,,,,,,,,,,,
-74.7533333,41.8066667975452,school,Liberty High School,505,,,,,,,,Q6541783,,,,,
-74.0120847,41.4950938975452,school,Liberty Street School,31,,,,,,,,,,,,,
-74.2793156,41.8500930975452,school,Liebhardt School,224,,,,,,,,,,,,,
-79.231159,42.1042247975452,school,Lillian Dickson School,440,,,,,,,,,,,,,
-77.6088096,42.9077472975452,school,Lima Primary School,242,,,,,,,,,,,,,
-74.3542386,42.6344177975452,school,Lime Kiln Creek School House (Historical),,,,,,,,,,,,,,
-73.0841096,40.7524299975452,school,Lincoln Avenue Elementary School,10,,,,,,,,,,,,,
-74.03,41.0630556975452,school,Lincoln Avenue Elementary School,87,,,,,,,,,,,,,
-77.0965132,43.0581128975452,school,Lincoln Elementary School,0,,,,,,,,,,,,,
-75.9557913,42.1096737975452,school,Lincoln Elementary School,262,,,,,,,,,,,,,
-73.8304117,40.9175991975452,school,Lincoln Elementary School,46,,,,,,,,,,,,,
-73.9667916,42.8347984975452,school,Lincoln Elementary School,83,,,,,,,,,,,,,
-75.4752778,44.7019444975452,school,Lincoln Elementary School,85,,,,,,,,,,,,,
-73.410398,40.8467652975452,school,Lincoln Grade School,61,,,,,,,,,,,,,
-73.874024,40.9217657975452,school,Lincoln High School,78,,,,,,,,Q6550737,,,,,
-78.8422558,42.8167253975452,school,Lincoln Junior High School,177,,,,,,,,,,,,,
-79.2536598,42.0920022975452,school,Lincoln Junior High School,439,,,,,,,,,,,,,
-73.922,42.7947000975452,school,Lincoln School,102,,,,,,,,,,,,,
-77.577778,43.1895067975452,school,Lincoln School,137,,,,,,,,,,,,,
-76.1263126,43.0606223975452,school,Lincoln School,177,,,,,,,,,,,,,
-78.829479,42.9631132975452,school,Lincoln School,186,,,,,,,,,,,,,
-76.560497,42.9436777975452,school,Lincoln School,219,,,,,,,,,,,,,
-76.8141228,42.1261856975452,school,Lincoln School,265,,,,,,,,,,,,,
-77.6618489,42.3161293975452,school,Lincoln School (historic),349,,,,,,,,,,,,,
-76.5396666,42.0092408975452,school,Lincoln Street Elementary School,261,,,,,,,,,,,,,
-73.8681919,41.2959272975452,school,Lincoln Titus Elementary School,122,,,,,,,,,,,,,
-77.156362,42.0834072975452,school,Lindley-Presho School,301,,,,,,,,,,,,,
-74.0069273,41.1335100975452,school,Link Elementary School,102,,,,,,,,,,,,,
-75.3216023,44.7231174975452,school,Lisbon Central School,107,,,,,,,,,,,,,
-73.8577778,42.7486111975452,school,Lisha Kill Middle School,95,,,,,,,,,,,,,
-77.592501,43.2167288975452,school,Listwood School,118,,,,,,,,,,,,,
-74.8710985,43.0588475975452,school,Little Falls Midle School/High School,,,,,,,,,,,,,,
-73.9940285,41.1534286975452,school,Little Tor Elementary School,70,,,,,,,,,,,,,
-74.4334826,42.2673081975452,school,Little West Kill School,455,,,,,,,,,,,,,
-76.2186095,43.1106587975452,school,Liverpool Elementary School,,2nd Street,910,13088,NY,Liverpool,http://le.liverpool.k12.ny.us/,,,,,,,
-76.2165934,43.1117338975452,school,Liverpool Middle School,127,,,,,,,,,,,,,
-76.0963116,43.0859003975452,school,Living Word Academy,122,Court Street Road,6101,,,,http://livingwrd.org/lwa1.html,+1-315-478-9888,,,,,,
-77.6677778,42.8169444975452,school,Livonia Intermediate School,332,,,,,,,,,,,,,
-77.6652778,42.8155556975452,school,Livonia Primary School,337,,,,,,,,,,,,,
-77.6663889,42.8113889975452,school,Livonia Senior High School,345,,,,,,,,,,,,,
-73.4611504,40.9000981975452,school,Lloyd Harbor Elementary School,37,,,,,,,,,,,,,
-73.46639,40.6850000975452,school,Lockhart Elementary School,7,,,,,,,,,,,,,
-73.8998596,41.3125939975452,school,Locust Avenue School,50,,,,,,,,,,,,,
-73.6131838,40.7253791975452,school,Locust School,21,,,,,,,,,,,,,
-73.3092837,40.8467649975452,school,Long Acres School,54,,,,,,,,,,,,,
-73.6854328,40.5848063975452,school,Long Beach Catholic Regional School,0,,,,,,,,,,,,,
-73.63083,40.5911100975452,school,Long Beach Middle School,0,,,,,,,,,,,,,
-76.2332607,43.1259006975452,school,Long Branch School,117,,,,,,,,,,,,,
-73.8303992,40.8965814975452,school,Longfellow Elementary School,21,,,,,,,,,,,,,
-73.8829131,40.9370431975452,school,Longfellow Junior High School,33,,,,,,,,,,,,,
-78.8655173,42.9641393975452,school,Longfellow School,188,,,,,,,,,,,,,
-73.5501254,40.8170439975452,school,Long Island High School,85,,,,,,,,,,,,,
-73.5502778,40.8172222975452,school,Long Island Lutheran High School,88,,,,,,,,,,,,,
-73.3903225,40.8211492975452,school,Long Island School for the Gifted,76,Pidgeon Hill Road,165,11746,NY,South Huntington,,,,,,,,
-73.5967449,40.8202727975452,school,Long Island University C W Post Campus,52,,,,,,,,,,,,,
-74.9866667,43.0280556975452,school,Loraine W Bills Elementary School (defunct),121,,,,,,,,,no,,,,
-75.494899,43.2736806975452,school,Lorena School,157,,,,,,,,,,,,,
-73.22833,40.7605600975452,school,Loretta Park Elementary School,14,Stahley Street,77,11717,NY,Brentwood,,,,,,,,
-78.7500311,42.8828364975452,school,Losson Road School,190,,,,,,,,,,,,,
-73.805,42.6958333975452,school,Loudonville Christian School,78,,,,,,,,,,,,,
-73.7563889,42.7058333975452,school,Loudonville School,114,,,,,,,,,,,,,
-73.7181857,40.9789870975452,school,Louis M Klein Middle School,24,,,,,,,,,,,,,
-75.0263195,44.9083826975452,school,Louisville School,83,,,,,,,,,,,,,
-76.1838145,43.0872891975452,school,Loveless School,139,,,,,,,,,,,,,
-73.4909551,43.8681142975452,school,Lower Chilson School,313,,,,,,,,,,,,,
-75.4048959,43.3409028975452,school,Lower Quaker Hill School,387,,,,,,,,,no,,,,
-74.0002418,40.7291677975452,school,Lower West Side Children's Center,7,,,,,,,,,,,,,
-75.4917388,43.7902917975452,school,Lowville Academy Central School,273,,,,,,,,,,,,,
-73.9705504,40.6274961975452,school,Lubavitcher High School,13,,,,,,,,,,,,,
-73.9705465,40.6275251975452,school,Lubavitcher School Chabad,13,,,,,,,,,,,,,
-76.2074262,43.0342330975452,school,Ludden High School,150,,,,,,,,,,,,,
-73.9513527,40.7687504975452,school,Lycée Français de New-York,22,,,,,,,,Q3269093,,,,fr:Lycée français de New York,
-73.6727778,40.6536111975452,school,Lynbrook Senior High School,6,,,,,,,,Q6708395,,,,en:Lynbrook Senior High School,
-73.6813527,40.6450330975452,school,Lynbrook South Middle School,7,,,,,,,,,,,,,
-78.3880556,43.3238889975452,school,Lyndonville Elementary School,101,,,,,,,,,,,,,
-78.3913889,43.3233333975452,school,Lyndonville High School,100,,,,,,,,,,,,,
-73.9469444,42.7250000975452,school,Lynnwood Elementary School,91,,,,,,,,,,,,,
-73.9449609,40.7096916975452,school,Lyons Community School,12,,,,,,,,,,,,,
