X,Y,tourism,name,addr:street,addr:housenumber,addr:postcode,website,addr:city,information,addr:state,operator,phone,description,wikidata,ele,artwork_type,hiking,wheelchair,name:en,internet_access,opening_hours,wikipedia,artist_name,email,addr:country,start_date,amenity,attraction,direction_south,direction_southwest,direction_northeast,direction_southeast,direction_west,direction_north,smoking,board_type,direction_east,internet_access:fee,direction_northwest,ref,rooms
-73.899957,40.7412997975452,hotel,the Queen's Hotel,Queens Blvd,65-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9774764,40.7646529975452,hotel,The Quin,West 57th Street,101,10019,http://www.thequinhotel.com,New York,,,Hilton,+1 211-245-7846,,Q19878233,,,,,,wlan,,en:The Quin,,,,,,,,,,,,,no,,,no,,,208
-76.3327927,43.1562108975452,hotel,The Red Mill Inn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9776212,40.7501799975452,hotel,The Renwick Hotel,East 40th Street,118,10016,http://www.therenwickhotelnewyork.com/,New York,,NY,,(212) 687-4875,,,,,,,,,,,,,US,,,,,,,,,,,,,,,,
-73.9523565,41.9197242975452,hotel,The Rhinecliff,Grinnell Street,4,12574,,Rhinecliff,,NY,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,
-79.0501793,43.2501047975452,hotel,The River Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7829597,43.0854718975452,hotel,The Saratoga Hilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.0915939,43.0901151975452,hotel,The Sira Inn,Thompson Road,6590,13206,,Syracuse,,NY,,,,,,,,,,,,,,,US,,,,,,,,,,,,,,,,
-73.7816048,40.6689371975452,hotel,The Sleep Inn,Rockaway Boulevard,153-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4651333,42.2075298975452,hotel,The Spencer Hotel & Spa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9907398,40.7278340975452,hotel,"The Standard, East Village",Cooper Square,25,10003,,New York,,,The Standard,(212) 475-5700,,Q5167816,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9230356,42.0601114975452,hotel,The Suminski Innski,Friendship Street,8,12583,,Tivoli,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.960994,41.3771158975452,hotel,The Thayer Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9448415,40.7463676975452,hotel,The Tokyo Inn (Future site),Jackson Avenue,24-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260
-73.993848,40.7435189975452,hotel,The Townhouse Inn of Chelsea,West 23rd Street,131,10011,http://townhouseinnchelsea.com/,New York,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,
-77.2218016,42.4099914975452,hotel,The Village Tavern Restaurant & Inn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9874713,40.7684240975452,hotel,The Watson Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3295888,42.4415109975452,hotel,The White Inn,East Main Street,52,14063,www.whiteinn.com,Fredonia,,,,716-672-2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9569215,40.7224118975452,hotel,The William Vale,North 12th Street,111,11249,https://www.thewilliamvale.com/,Brooklyn,,NY,,(718) 631-8400,,,,,,,The William Vale,yes,,,,,,,,,,,,,,,,,,,,,183
-73.7723351,42.6462471975452,hotel,Towne Place Suites Albany Downtown/Medical Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8143006,42.6870508975452,hotel,TownePlace Suites Albany University Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7730868,42.7565217975452,hotel,TownePlace Suites Latham Albany Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.3606782,42.9916478975452,hotel,Travelodge Farmington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.2666826,43.0578601975452,hotel,Tru by Hilton,,,,,,,,Hilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8526033,42.6868089975452,hotel,Tru by Hilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9945935,40.7537504975452,hotel,Tryp by Wyndham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7775624,40.6457309975452,hotel,TWA Hotel,,,,https://www.twahotel.com/hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512
-73.983856,40.7491534975452,hotel,U hotel fitht avenue,5th Avenue,373,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,
-73.9148741,40.8188958975452,hotel,Umbrella Hotel,Elton Avenue,681,10455,https://www.choicehotels.com/new-york/bronx/ascend-hotels/ny649,Bronx,,NY,Choice Hotels,+1-718-924-2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9863263,40.7331047975452,hotel,Union Square Inn,East 14th Street,209,10003,http://unionsquareinn.com,New York,,NY,,(212) 614-0500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9952742,40.7178829975452,hotel,U.S. Pacific Hotel,Bowery,106,10013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9725033,40.7559859975452,hotel,W,Lexington Avenue,541,10022,http://www.wnewyork.com/,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0172945,40.7054490975452,hotel,Wagner Hotel,Little West Street,10,10004,http://www.ritzcarlton.com/en/hotels/new-york/battery-park,New York,,New York,,+1-212-344-0800,,,,,,no,,,,,,,,,,,,,,,,,no,,,,,,
-73.9966243,40.7362114975452,hotel,Walker Hotel,West 13th Street,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.8737352,42.3832859975452,hotel,Watkins Glen Harbor Hotel,North Franklin Street,16,14845,https://www.watkinsglenharborhotel.com/,Watkins Glen,,NY,Hart Hotels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8328804,41.0597124975452,hotel,Westchester Marriott,,,,,,,,Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.4510146,44.1869395975452,hotel,Westport Hotel & Tavern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8966722,40.7671189975452,hotel,WESTWAY HOTEL LAGUARDIA AIRPORT,Astoria Boulevard,72-05,11370,http://www.westwayhostel.com/,,,,,(718) 440-9696,,,,,,,,,00:00 - 24:00,,,,,,,,,,,,,,,,,,,,
-74.2368885,41.7281784975452,hotel,Wildmere House (Historical),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0042811,40.6516487975452,hotel,Wyndham Garden,39th Street,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9908672,40.7432132975452,hotel,Wyndham Garden Manhattan Chelsea West,West 24th Street,37,10010,http://www.wyndhamnyc.com/,New York,,NY,Wyndham,212-243-0800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9519352,40.7496018975452,hotel,Wyndham Gardens,Vernon Boulevard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9580608,40.7219036975452,hotel,Wythe Hotel,Wythe Avenue,80,11249,,Brooklyn,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,
-73.995439,40.7590853975452,hotel,Yotel New York,10th Avenue,570,10036,,New York,,NY,,,,,,,,,,wlan,,,,,US,,,,,,,,,,,,,,,,
-73.9418327,40.7562653975452,hotel,,12th Street,38-70,11101,https://qns.com/story/2016/03/18/a-16-story-139-unit-hotel-will-rise-in-long-island-city/,Long Island City,,NY,,,"A 16-story, 139-room hotel.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9928637,40.7224954975452,hotel,,Bowery,241,10002,,New York,,NY,,,,Q24675804,,,,no,,,,,,,,,,,,,,,,,,,,,,,
-73.9813734,40.7443588975452,hotel,,Lexington Avenue,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9867895,40.7633479975452,hotel,,West 51st Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9828113,40.7640637975452,hotel,,West 54th Street,230,10019,http://ameritanianyc.com,,,,,,,,,,,,Ameritania at Times Square,,,,,,,,,,,,,,,,,,,,,,
-74.0089753,40.7076615975452,hotel,,William Street,52,,https://clubquartershotels.com/locations/club-quarters-hotel-wall-street-new-york-city,,,,Club Quarters,,,,,,,,Club Quarters Wall Street,,,,,,,,,,,,,,,,,,,,,,
-73.7845569,40.6660847975452,hotel,,,144-24,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,
-73.9921509,40.7468751975452,hotel,,,,,https://www.hotelhaydennyc.com,,,,,1-844-423-6004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.2583413,40.9460149975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7864425,40.6676758975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9582611,40.7120557975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7298493,40.7860699975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9829914,40.7644862975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9818912,40.7818628975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0088962,40.7064129975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9357893,41.0936791975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.889279,41.5252481975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0205848,41.1046879975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0275156,41.1068868975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.693038,41.6563348975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6879715,43.3486554975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9862212,43.7000581975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.4868971,42.4830013975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.8493518,42.3440621975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.7430528,42.1598214975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.7423826,42.9237886975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.6975881,42.9506292975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8010504,42.9968421975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8153604,42.9809792975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.5943485,43.0882098975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.5947582,43.0883825975452,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.7984165,43.0789816975452,information,10,,,,,,guidepost,,,,,,177.4618988037109,,,,,,,,,,,,,,,,,,,,,,,,,10,
-77.8014407,43.0780065975452,information,11,,,,,,guidepost,,,,,,185.1236724853516,,,,,,,,,,,,,,,,,,,,,,,,,11,
-77.8151565,43.0693268975452,information,12,,,,,,guidepost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,
-77.8141856,43.0644673975452,information,13,,,,,,guidepost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,
-77.8112995,43.0630799975452,information,14,,,,,,guidepost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,
-77.8081667,43.0830021975452,information,18,,,,,,guidepost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,
-78.7383031,42.9640356975452,information,1812 Barracks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.8126406,43.0828688975452,information,19,,,,,,guidepost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,
-77.8083314,43.0816769975452,information,20,,,,,,guidepost,,,,,,177.3175964355469,,,,,,,,,,,,,,,,,,,,,,,,,20,
-77.8114132,43.0811411975452,information,21,,,,,,guidepost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,
-77.8133014,43.0798402975452,information,22,,,,,,guidepost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,
-77.8133551,43.0794641975452,information,23,,,,,,guidepost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,
-77.8035684,43.0807675975452,information,24,,,,,,guidepost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,
-77.8049305,43.0807900975452,information,25,,,,,,guidepost,,,,,,167.8841094970703,,,,,,,,,,,,,,,,,,,,,,,,,25,
-77.8048873,43.0815152975452,information,26,,,,,,guidepost,,,,,,167.8841094970703,,,,,,,,,,,,,,,,,,,,,,,,,26,
-75.0141093,42.9679122975452,information,2 mile hill ahead,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,notice,,,,,
-77.8035512,43.0805376975452,information,34,,,,,,guidepost,,,,,,164.0101165771484,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0144856,40.7098596975452,information,9/11 Memorial Visitor Center,West Street,90,10006,,New York,office,,,,,,,,,,,,10:00-19:00,,,,,,,,,,,,,,,,,,,,
-73.962549,44.1828822975452,information,Adirondack Loj Trail-Register,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6818642,41.0145348975452,information,A Gift to the Community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7483615,42.6541599975452,information,Albany Visitors Center,,,,,,office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9858365,44.1525808975452,information,Algonquin/Wright,,,,,,guidepost,,NYS DEC,,,,,,yes,,,,,,,,,,,,,,,Wright,,"Van Hoevenberg Trail, Adirondak Loj",,,,,,,
-73.9933466,44.0766980975452,information,Allen Trail-Register,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7815639,44.1498141975452,information,AMR Trail-Register,,,,,,board,,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7414045,42.6411935975452,information,Amtrak Ticket Counter,,,,,,office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9544335,44.1442775975452,information,AvalanchePass/LakeArnold,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,,Avalanche Lake,,Lake Arnold,,Marcy Dam,,,,,,,
-73.9741098,44.1279366975452,information,AvalanchePass/LakeColden,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,,Colden Dam,Avalanche Pass,Mount Marcy Trail,,,,,,,,,
-74.3265706,44.2034719975452,information,Axton Landing Trail-register,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8852366,44.0953880975452,information,Bartlett/HaystackBrook,,,,,,guidepost,,ATIS,,,,,,yes,,,,,,,,,,,,,,,,"Panther Gorge, Elk Lake-Marcy Trail",State Range Trail,,,Warden's Camp,,,,
-73.8659886,44.0861340975452,information,Bartlett/Sawteeth,,,,,,guidepost,,ATIS,,,,,,yes,,,,,,,,,,,,,,,Wardens Camp,,Sawteeth,,,,,Haystack,,
-73.9040219,44.0992483975452,information,Bartlett/SouthHaystack,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,,,,Warden's Camp,"Panther Gorge, Elk Lake-Marcy Trail",Haystack,,,,,,,
-73.8613879,44.3537295975452,information,Base Lodge,,,,,,office,,,,,,,,,,,,08:30-16:00,,,,,,,,,,,,,,,,,,,,
-73.7586692,44.2159880975452,information,Baxter/Beede/9N,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,Beede Road,,Route 9N,,Baxter,,,,,,,,
-73.8157247,44.1291046975452,information,BeaverMeadow/EastRiver,,,,,,guidepost,,ATIS,,,,,,yes,,,,,,,,,,,,,Lower Ausable Lake Dam,Ausable Club trailhead,,"Gothics, Armstrong",,,,,,,,
-73.8202962,44.1305694975452,information,BeaverMeadow/LostLookout,,,,,,guidepost,,ATIS,,,,,,yes,,,,,,,,,,,,"Lost Lookout, Lower Ausable Lake Dam",,,,"Gothics, Armstrong",,,,Lake Road,,,,
-78.6401205,42.8510202975452,information,Big Flats Historical Marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9184392,42.0937086975452,information,Binghamton Visitor Center,,,,,,office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8029632,41.5774168975452,information,blue = 0.1 miles,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8019077,41.5781219975452,information,blue = 0.2 miles,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.2420965,44.1876452975452,information,Blueberry/Calkins,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,Shattuck Clearing,,,,Coreys Road,,,,Ward Brook Truck Trail,,,,
-74.0618257,44.0691319975452,information,Bradley Pond Trail Register,,,,,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0388023,44.1034041975452,information,Calamity/Crossover,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,Upper Works trailhead,,,,,,,,Flowed Lands,,Indian Pass Trail,,
-74.057024,44.0939419975452,information,Calamity/IndianPass,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,Upper Works trailhead,,Flowed Lands,,,,,,,,Indian Pass,,
-73.9827333,44.1194382975452,information,Calamity/Marcy/LakeColden,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,,,Avalanche Pass,Four Corners,Flowed Lands,,,,,,,,
-75.8724672,43.0646691975452,information,CANAL INDUSTRY,,,,,,board,,,,IN THIS VICINITY ONCE STOOD A ONE BAY DRYDOCK AND STORE HOUSE IN OPERATION BY 1824 AT THE CONVERGENCE OF THE CHITTENANGO AND ERIE CANALS,,,,,,,,,,,,,,,,,,,,,,,history,,,,,
-76.4792678,42.4532593975452,information,Carol Tatkon Center,,,,,,,NY,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8623232,44.2159832975452,information,Cascade/Porter,,,,,,guidepost,,NYSDEC,,,,,,,,,,,,,,,,,,,,,Porter,,,,,Cascade,,,,
-74.5541851,42.3028411975452,information,Catskill Scenic Trail,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.0548882,42.1435856975452,information,Centerway Information Center,West Market Street,1,14830,https://www.corningny.com/pages/AbouttheInformationCenterofCorning/,"Corning, NY",office,,,607-962-8997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.2084579,43.2123413975452,information,Collins Gifford Road trailhead,,,,,,board,,,,NYSDEC trailhead register,,,,,,,,,,,,,,,,,,,,,,,notice,,,,,
-73.7788889,43.0958333975452,information,Colton Alumni Welcome Center,,,,,,,NY,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8400799,44.0858835975452,information,Colvin/Elevator,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,,Blake,Colvin,,,,,,,,Wardens Camp,,
-73.8231226,44.1025778975452,information,Colvin/GillBrook/ElkPass,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,Nippletop,Colvin,Lake Road,,,,,,,,,,
-73.7815225,41.2759273975452,information,Community Center,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.9566667,43.2100000975452,information,Conrad Welcome Center,,,,,,,NY,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.3889226,43.0208113975452,information,Continental Road,,,,,,board,,,,"Col Baum's Route from Ft. Miller to Bennington Aug 14, 1777",,,,,,,,,,,,,,,,,,,,,,,history,,,,,
-78.7249247,43.1324068975452,information,Controlling Water in the Erie Canal,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,history,,,,,
-75.3197796,43.4773792975452,information,Cross Country Ski Trail,,,,,,route_marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.780575,40.6353377975452,information,Delta Assistance Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.780988,40.6367546975452,information,Delta Assistance Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0867141,41.7520668975452,information,Die Pfalz,,,,,,guidepost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.0211113,43.0162709975452,information,Disaster at Eagle Park (1912),,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,history,,,,,
-73.7589002,44.1233237975452,information,Dix/Adler/OldDix,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,Dix,,,,Noonmark,Ausable Club Road,,,Round Pond trailhead,,,,
-76.4966573,42.4394861975452,information,Downtown Visitor & Ticket Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9988187,44.0771855975452,information,EastRiver/Allen,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,,,,,East River trailhead,Flowed Lands,,,Allen,,,,
-73.8149915,44.1296511975452,information,EastRiver/BeaverMeadow,,,,,,guidepost,,ATIS,,,,,,yes,,,,,,,,,,,,,Lower Ausable Lake Dam,Ausable Club trailhead,,,,,,Lake Road,,,,
-73.7942761,44.1426233975452,information,EastRiver/Crossover,,,,,,guidepost,,ATIS,,,,,,yes,,,,,,,,,,,,Lake Road,,Ausable Club trailhead,,Lower Ausable Lake Dam,,,,,,"Wolf Jaw Notch, Cathedral Rocks",,
-73.7888239,44.1459688975452,information,EastRiver/Link,,,,,,guidepost,,ATIS,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,
-74.0549467,44.0811759975452,information,East River Trail-Register,,,,,,board,,NYSDEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8248232,44.1185306975452,information,EastRiver/Weld,,,,,,guidepost,,ATIS,,,,,,yes,,,,,,,,,,,,Lake Road,,,,"Gothics, Sawteeth",Ausable Club trailhead,,,,,,,
-73.8278418,44.0209689975452,information,Elk Lake Trail-Register,,,,,,board,,NYSDEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0131959,40.6900747975452,information,Empire State Center for the Book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.635166,43.0370710975452,information,Enlarged Erie Canal Lock 52,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,history,,,,,
-74.0110122,40.7111671975452,information,Entrance to Oculus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0050881,41.4414599975452,information,Esty & Hellie Stowell Trailhead Guidepost,,,,https://www.scenichudson.org/parks/stowell,,guidepost,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,
-75.7623984,42.9902099975452,information,Fenner Wind Farm,Bellinger Road,5520,,,Cazenovia,board,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.3260295,41.3985825975452,information,Finan's Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9982829,42.5956310975452,information,Finger Lakes Trail Register,,,,,,route_marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.971255,42.6134652975452,information,Finger Lakes Trail Register,,,,,,route_marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9295375,42.6534887975452,information,Finger Lakes Trail Register,,,,,,route_marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9654195,42.6386969975452,information,Finger Lakes Trail Register,,,,,,route_marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9776465,42.6399473975452,information,Finger Lakes Trail Register,,,,,,route_marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9946481,42.7452266975452,information,Finger Lakes Trail Register,,,,,,route_marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8241101,44.1100525975452,information,FishHawk,,,,,,guidepost,,ATIS,,,,,,yes,,,,,,,,,,,,,,Gill Brook Trail,,Fish Hawk Cliffs,Indian Head,,,,,,,
-79.0024486,42.9830135975452,information,Fix Rd Overlook Canoe & Kayak Launch Area,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9932669,44.1131778975452,information,Flowed Lands Trail Register,,,,,,board,,NYSDEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.5477135,43.2275672975452,information,Flowering Tree Collection,,,,,,guidepost,,Monroe County Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Durand Eastman Park,
-75.8041138,42.7271291975452,information,FLT Trail Register,,,,,,route_marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.8290045,42.7232376975452,information,FLT Trail Register,,,,,,route_marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.8748186,42.7262873975452,information,FLT Trail Register,,,,,,route_marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8018528,44.1720779975452,information,FlumeBrook/Crossover,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,"Snow Mountain, Ausable Club trailhead",,,,"Rooster Comb Trail, Hedgehog Trail",,,,Rooster Comb trailhead,,,,
-78.7186424,42.8888468975452,information,Footprint Trail info/trailhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8551585,40.7007478975452,information,Forest Park Visitor Center,,,,,,yes,,NYC Parks Dept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.2568996,41.1990838975452,information,Frank R. Lautenberg Visitor Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6710287,41.4195437975452,information,Fred Dill Wildlife Sanctuary,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.0607937,43.0976187975452,information,Geologic Past,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8132092,44.1177705975452,information,GillBrook/Cutoff,,,,,,guidepost,,ATIS,,,,,,yes,,,,,,,,,,,,"Colvin, Elk Pass",,,,,Lake Road,,,,,Lake Road,,
-73.8171453,44.1094829975452,information,GillBrook/FishHawk,,,,,,guidepost,,NYSDEC,,,,,,yes,,,,,,,,,,,,"Colvin, Elk Pass",,,,Fish Hawk Cliffs,Lake Road,,,,,,,
-73.8135384,44.1164842975452,information,GillBrook/IndianHead,,,,,,guidepost,,ATIS,,,,,,yes,,,,,,,,,,,,"Colvin, Elk Pass",,,,Indian Head,Lake Road,,,,,,,
-78.7461863,42.9642145975452,information,Glen Park,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.7441113,42.9656862975452,information,Glen Park,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
